,wti_price_weekly,rig_count,rig_country_canada,rig_country_united_states,rig_basin_ardmore_woodford,rig_basin_arkoma_woodford,rig_basin_barnett,rig_basin_cana_woodford,rig_basin_dj-niobrara,rig_basin_eagle_ford,rig_basin_fayetteville,rig_basin_granite_wash,rig_basin_haynesville,rig_basin_marcellus,rig_basin_mississippian,rig_basin_other,rig_basin_permian,rig_basin_utica,rig_basin_williston,rig_drillfor_gas,rig_drillfor_miscellaneous,rig_drillfor_oil,rig_state_alabama,rig_state_alaska,rig_state_alberta,rig_state_arizona,rig_state_arkansas,rig_state_british_columbia,rig_state_california,rig_state_colorado,rig_state_florida,rig_state_hawaii,rig_state_idaho,rig_state_illinois,rig_state_indiana,rig_state_kansas,rig_state_kentucky,rig_state_louisiana,rig_state_manitoba,rig_state_michigan,rig_state_mississippi,rig_state_montana,rig_state_nebraska,rig_state_nevada,rig_state_new_mexico,rig_state_new_york,rig_state_newfoundland_and_labrador,rig_state_nl_offshore,rig_state_north_dakota,rig_state_nova_scotia,rig_state_ohio,rig_state_oklahoma,rig_state_oregon,rig_state_pennsylvania,rig_state_saskatchewan,rig_state_south_dakota,rig_state_texas,rig_state_utah,rig_state_virginia,rig_state_west_virginia,rig_state_wyoming,rig_traj_directional,rig_traj_horizontal,rig_traj_other,rig_traj_vertical,us_production_mbbld,fed_funds,unemployment,indpro,cpi,ppi,ng_price,recession,t_bill_3m,treasury_2y,treasury_10y,sp500,sp500_ret_m,wti_mom_pct,cpi_mom_pct,ppi_mom_pct
rig_basin_fayetteville,0.4507148049992628,0.864290462613629,0.6489458939063144,0.8666622696745326,0.8376595420882201,0.23909062787372942,0.9477686959522202,0.06821537639773843,0.8289709717691646,0.946285723061754,1.0,0.9500049855048646,-0.11680256212721579,0.8515389658543597,0.9719116150234228,0.8592997906761211,0.5127722062950902,0.8222923665042348,0.9497874441087436,0.8987085249783393,0.317138867449459,0.8440258243397798,0.8789701581683125,0.3311168289274992,0.6220486971209458,0.4867961652981155,0.9967989575892098,0.8200423388552217,0.8716684453128393,0.8663994249778648,0.7549559413726058,-0.2513494622142073,0.25457232730439183,0.6754337022727492,0.4880186809431451,0.9578863037792865,0.550837922805127,0.8867896136413983,0.593780646617266,-0.03133362376457136,0.8844046878359672,0.8805204283234347,0.7686844240931011,0.6144406728178624,-0.09648799110607167,-0.008974817804662883,0.0066877991992715284,0.2708356819427623,0.9475909439245738,-0.07548010767942089,0.8152708896734407,0.7897661085743781,0.3173937668151833,0.832766600232974,0.4488655750251979,0.746130040050638,0.8384236943361979,0.802381989775466,0.5068725390812575,0.8010836822659138,0.7815946842069351,0.9325060760592935,0.7500586791574454,0.14644133880482382,0.9585379669468912,-0.6980698586692692,-0.43874204287380963,0.4620681885443573,0.10208689576683103,-0.5351472837043681,-0.3029124248081757,0.18421713500548745,-0.06271226900238071,-0.45113450542317407,-0.4730105342792172,-0.1272802015460289,-0.5616667601466726,0.028430798433788224,-0.07674833866633918,-0.26749754806552495,-0.15510997597449766
rig_basin_granite_wash,0.519209309219052,0.918977776608191,0.6931687744669279,0.9207372769420491,0.8180209881962087,0.2876819489094714,0.9634066964931561,0.14885623330277298,0.8711408568082789,0.9585992866842703,0.9500049855048646,1.0,-0.06384050648918686,0.8532831299628306,0.9757825119547693,0.9037870853618085,0.6292738754775401,0.8681695587033322,0.9698104278544906,0.9121210951799886,0.3084273624816543,0.9103608956897455,0.906260400781525,0.29150537785399117,0.6629534908762431,0.46834573892441933,0.9573575819110205,0.8037257572162403,0.9360475071110025,0.9071763695097486,0.7834294031273846,-0.31516452306193704,0.252266351336529,0.6500724566845396,0.5343557609817166,0.9485390168092487,0.5652643197681758,0.8888145079440333,0.6436097929090489,-0.04345772968141398,0.9279530748717876,0.9077051118335682,0.6787211459488455,0.6251460356266461,-0.011917322672452733,-0.034275268581513876,0.021053768669819325,0.2707399322925638,0.9671754996345722,-0.05780629440634641,0.861341301419516,0.8536101460020774,0.27144148834248144,0.8301669493125066,0.5333152675198506,0.7597080685803749,0.9043094940197662,0.858682877569446,0.5405553039261375,0.8196125775685361,0.8456800609377311,0.9726726682588098,0.8244589119849499,0.10487481122420728,0.9672079532884912,-0.6686301183863274,-0.3763721217521289,0.4007157304855375,0.186347804763121,-0.49628857561986606,-0.26031722788306383,0.22812924380175584,-0.07660097983113698,-0.38661563605131904,-0.39932883097499805,-0.031552421811610665,-0.5257078656759723,0.023025627575919562,-0.1093434237091855,-0.28596671784197275,-0.1772161715725382
rig_basin_haynesville,0.4725731869458617,0.14941723308147795,0.07066299977613086,0.1598415613490586,0.04113347578910315,0.0437595923954267,-0.05933737120161829,0.13514150992352064,0.06680835252788263,0.06650645535189224,-0.11680256212721579,-0.06384050648918686,1.0,0.14911189438640826,-0.06330912229196357,0.03331710118482928,0.4672518632107503,-0.011768409843926912,0.013367703936302046,0.07670493294234593,-0.13871802756977702,0.1699699580061614,-0.08198121357775963,-0.10047389799372941,0.10106552556026119,-0.03059285414991116,-0.09864698454077696,-0.1113770422352308,0.03561966823903157,0.036286715446271885,0.03383225796353343,0.21251041308877497,-0.21126090588838722,-0.13896096841085948,0.021023691989061087,-0.1294573904927004,-0.24974525658138957,0.1775137635630562,-0.015508297431901491,-0.06767313587560521,-0.09451395952843097,0.07013419392311698,-0.260156995762741,0.05075124524127774,0.6906496698023793,0.007022006791570172,-0.3377996087706455,-0.16902339715792083,0.009693899985375292,-0.32901738685376974,-0.003902818147805174,0.049182524304193787,-0.010350755158486553,0.11033337558781561,0.08153551975635526,-0.010205751833348797,0.19282599172920473,0.19473538499127813,-0.002766896673797365,0.17894035114198617,0.1857207694359316,-0.040477346936809565,0.27747757184614114,-0.023374094303285874,-0.07209642560020564,0.34769910498517714,0.18597541279327598,-0.3072771659408108,0.3434529902685564,0.25544106629908514,0.4495561117200906,0.511284618594888,-0.02373408990238431,0.23466439245612322,0.2989830661834813,0.16451279892260878,0.16948199590460902,-0.07325746173281408,-0.06012741220372712,0.26522972890448127,0.04499670120086768
rig_basin_marcellus,0.4002769219303674,0.9318303580868439,0.6289152009935959,0.9514476615796544,0.8063047224848721,0.49746177638794054,0.8452904023894098,0.44149880044004125,0.9389466647325261,0.9293478519488194,0.8515389658543597,0.8532831299628306,0.14911189438640826,1.0,0.8789764907715598,0.8583809984992573,0.7778518901335161,0.8797640568313061,0.9182343486432684,0.9270312917515957,0.02973471214937008,0.923756782897995,0.8483121137154748,0.2818682087092734,0.6005208091019514,0.32644263258280964,0.8602545733642679,0.7294384176100548,0.8882388768769631,0.949396172523093,0.8176242040854707,-0.25118722156554874,0.17938977215426352,0.576415499522912,0.5621330450276028,0.8424729765634172,0.5193092781461064,0.9436528730909878,0.5529347300987477,-0.26595565459538606,0.883525349968117,0.7756435892982466,0.6703135798220036,0.49952837615516105,0.06792809945583045,-0.029940688443934105,-0.10324931166128001,0.33641957577736814,0.9222705695803327,-0.13659702711870444,0.8732503131119185,0.9264246411448092,0.260767097416409,0.9811066610321726,0.4904726419560831,0.6475753204779118,0.9435317640623448,0.68903330721469,0.46959944242406787,0.9243009328321079,0.9152008645148997,0.8909843973115129,0.8983921221471676,0.10841095630043726,0.8852240428483502,-0.6478725325298157,-0.43382605071296515,0.2713577917028804,0.3181744884534064,-0.6616160344344649,-0.43067251982948124,0.18925438322114785,-0.04626230988265077,-0.434021279620428,-0.42190894741991175,-0.14905063909615282,-0.7096165495545625,-0.02239202338387093,-0.11573289464830726,-0.29642870509632846,-0.20314899278697296
rig_basin_mississippian,0.494690292931365,0.9198717434308374,0.7038557089055443,0.9192183250503655,0.8303984787299518,0.2682980918557755,0.970522816687605,0.10133819507979729,0.883734847630184,0.9727428446973145,0.9719116150234228,0.9757825119547693,-0.06330912229196357,0.8789764907715598,1.0,0.9110594867786991,0.6038363509568638,0.8617022666159325,0.9825436023434357,0.9281978208246519,0.26090745789324776,0.906992106598382,0.9087558874690634,0.30620429167192487,0.6751806379471246,0.40521154224176525,0.9821213970039966,0.8472886669868919,0.9296176651586672,0.9109115406619669,0.8178258975971813,-0.2528620536314161,0.27336707435782004,0.6322383642550901,0.5451527865840473,0.9791875466406763,0.6020647593857222,0.9195736852561162,0.6366043897921615,-0.07768140234588831,0.9247837447128798,0.9152675341337037,0.7505736715042999,0.5639743261243878,-0.03133347109543493,-0.03153918599469713,0.010555770102742282,0.2568745088663792,0.9804308259380636,-0.08447753610433807,0.856507405947489,0.8359603199268071,0.29816828933393036,0.8484371405284714,0.5167353743443451,0.7343678756004877,0.898066839529791,0.8352286245186947,0.497714025178402,0.8518123718425402,0.8419262529384213,0.9685263526673699,0.8200642571588787,0.1304457390896105,0.982383464196133,-0.6871608227578266,-0.42968153773167883,0.4395879690181703,0.1514788857391852,-0.5426468734704156,-0.3016012235630095,0.21468409219202855,-0.06212183965820188,-0.43973851667573943,-0.4607317540793758,-0.11530433903186206,-0.5756902466525987,0.024833904506141136,-0.09806261436147756,-0.27769567713859866,-0.1661689178453299
rig_basin_other,0.5089131606168407,0.9683700352254188,0.9089160287830438,0.9271793639626215,0.7487013059708448,0.40943688941517514,0.8872438414543437,0.2869008553759406,0.895861206720321,0.9287528519143124,0.8592997906761211,0.9037870853618085,0.03331710118482928,0.8583809984992573,0.9110594867786991,1.0,0.7155418104770378,0.8883845728712242,0.9326354851043127,0.9705849017727194,0.17555181873535686,0.957195163148239,0.8536701166147684,0.40190223109310647,0.8836307557030176,0.27238509796374244,0.8785888017929805,0.9005629957018402,0.8745259958706201,0.9113362162079596,0.7569358534619793,-0.32902626106068755,0.3093367252587022,0.5596271717231422,0.48995692654517875,0.8802234423159044,0.588555295119738,0.8909995790239974,0.81810758150306,-0.08107155264116916,0.8794476754891709,0.8626879365266926,0.6658521247776411,0.4916736909105979,0.09365503460381427,-0.03161141147127769,-0.08100056624403205,0.2154639492122138,0.931567579661244,-0.0805410923383487,0.8814604676627005,0.873058356911603,0.3049948370860036,0.8311384336721105,0.7587075599663925,0.6571573955830463,0.9157013441139349,0.8043851943948751,0.3998386430469859,0.8374291286232457,0.8991359895008878,0.9389329367360371,0.9281367830606596,0.09362608383639667,0.9261017913304648,-0.5911159506372275,-0.29611870019693487,0.20848573400801043,0.3249576840822041,-0.46904104507047933,-0.23563424234010588,0.2567394097685968,-0.10468954335331214,-0.303073830012341,-0.2963607780051759,0.04879162948358658,-0.5208196555423009,-0.020496527278050073,-0.1807095129927991,-0.2779618984613767,-0.2313221060416799
rig_basin_permian,0.523806123284481,0.835808616245417,0.5684803737843452,0.8523499370795493,0.5481546295355992,0.43601923341653276,0.5726707475892535,0.5236951266115034,0.7758613469251352,0.725973733097551,0.5127722062950902,0.6292738754775401,0.4672518632107503,0.7778518901335161,0.6038363509568638,0.7155418104770378,1.0,0.7142953280495435,0.7159499999671183,0.7176611834495585,0.030470150692545914,0.862079494663348,0.6322392638138998,0.2537553342312162,0.5584973335930485,0.2087184322283091,0.5395351100553906,0.4795337440068002,0.7419157881928534,0.7644540355851824,0.6208965514086385,-0.22506210976918817,0.05612198371363999,0.24456765707324285,0.4872982844074246,0.5273165312903022,0.3083966627177103,0.7211723314442134,0.46754365353460947,-0.0978723794189197,0.6628654655713752,0.6025021575235913,0.2792903900110023,0.3508570115807903,0.5698142928860306,-0.02452566234702788,-0.21537555342562922,0.24495599016988934,0.719679657710907,-0.21860876736736815,0.7127560530475898,0.7911651369489173,0.12433512041728528,0.763877667163232,0.513274883992848,0.44368444171567756,0.8791832775253217,0.6573315995475536,0.33120927655265564,0.721808567954271,0.8761631919904438,0.678366384548427,0.9110656338813693,0.01526572391524129,0.6136758288822278,-0.1819180738967524,-0.007624402493141425,-0.11372458583265649,0.5638143397229368,-0.2690948223858262,-0.07489678473706064,0.2554180744537361,0.010182590529635096,-0.0010263274502341966,0.02518221549569162,0.19364414378672726,-0.34368858405199154,-0.07727151372458743,-0.2421182030948275,-0.2559746482576218,-0.27168779229510437
rig_basin_utica,0.3402604027864949,0.9179342810185562,0.6793662029637144,0.9228305763891484,0.6571445902479311,0.6071019835331444,0.8249170428654234,0.48922723941777313,0.9462624628253465,0.8883078515255866,0.8222923665042348,0.8681695587033322,-0.011768409843926912,0.8797640568313061,0.8617022666159325,0.8883845728712242,0.7142953280495435,1.0,0.8932356712046751,0.9234319637932792,0.015482646114688813,0.9070328383773414,0.9131979863084277,0.2685025328422018,0.6421476662573976,0.2547738785484636,0.8398784096546472,0.8038579245572497,0.8663131866369951,0.9534214636517313,0.7388720650765842,-0.37009841711083735,0.267794573503208,0.5892056422251993,0.49997205629973035,0.8341279013901592,0.7151988921429687,0.8977285324334683,0.6223825256854448,-0.2588214665990271,0.8922282396359229,0.7258957793002251,0.6995218390651418,0.39185857695240817,-0.04404020288294762,-0.0231556758732787,-0.046112782417993214,0.2755971830710241,0.8997299540233156,-0.05241188831978844,0.9983297229971607,0.9511237942561276,0.12950442668316287,0.8676539295120751,0.5437173596013226,0.5233793663770262,0.9105685039209473,0.6904203033709804,0.40804985353310425,0.8306595147068632,0.8768695201192986,0.8851073727162653,0.8935798133082634,0.023552311004954477,0.8490239049327825,-0.6869398313919726,-0.4144568215482814,0.22320183834968121,0.3409747607341114,-0.6200875741565134,-0.41213550093376705,0.17941918501015655,-0.0996906925690517,-0.42260007177904807,-0.3977669297098804,-0.06449433230031447,-0.6429091539876519,-0.0031494641008202734,-0.1320771686870839,-0.3267220459686943,-0.21832136576865044
rig_basin_williston,0.5153584215545625,0.9635821125333125,0.7159009586658768,0.9680585540636338,0.8434835892771018,0.3354630694845276,0.9560771918466829,0.20029018350322547,0.9297244809636498,0.9911416904955211,0.9497874441087436,0.9698104278544906,0.013367703936302046,0.9182343486432684,0.9825436023434357,0.9326354851043127,0.7159499999671183,0.8932356712046751,1.0,0.950841146200002,0.24279420186384884,0.9565517722743581,0.9142822236269251,0.36027762082781417,0.6859478834571361,0.41268780923212994,0.9610222666117951,0.8309667870031451,0.9535936647161083,0.950847731673877,0.8325141738323166,-0.2577560838004433,0.27437705602772783,0.6276470227106,0.5448495510112357,0.9583072440027312,0.5873564307149531,0.9427719004574332,0.6448727607125941,-0.09686096527145362,0.9393990597257431,0.9087357864913498,0.7263782085856704,0.5687252551704454,0.07410975450084205,-0.03704672615595607,-0.023885215161379567,0.29180124020881815,0.9995671094455374,-0.11014305893225207,0.8882948375346572,0.8842125323495,0.26271868729328285,0.8836532689053544,0.5490440128121407,0.7314611199856068,0.9532557148862248,0.8480393726008076,0.5176402610335902,0.8953241915332992,0.913781994850215,0.9812663573541378,0.8916275759924724,0.10294748645573365,0.9712253600561365,-0.6344136798601778,-0.36841960282057074,0.34602163019851645,0.24555625172580328,-0.530124921664832,-0.28819527470318684,0.21981761311090867,-0.04094614632186434,-0.37710732706862254,-0.38789036618046935,-0.04921475749837125,-0.5787918855931551,-0.0034230168457420112,-0.15440752257194307,-0.3171233386340876,-0.23372536713406744
rig_drillfor_gas,0.47536400614126256,0.9717372893468529,0.8231515065103976,0.9518484110876033,0.7929657277264356,0.4730843751075999,0.9067841008140992,0.3492099020850642,0.9299220996961365,0.9581184544127994,0.8987085249783393,0.9121210951799886,0.07670493294234593,0.9270312917515957,0.9281978208246519,0.9705849017727194,0.7176611834495585,0.9234319637932792,0.950841146200002,1.0,0.12666920770725504,0.9530810203904665,0.8792207804193624,0.38128801570176984,0.7983014902396286,0.30570936963484563,0.911990383643377,0.8974233115523021,0.8795970167514924,0.9491868046264427,0.7881159051225448,-0.3211325010231965,0.2713440783196143,0.6185286762056375,0.49675170695429016,0.8983036274780855,0.5828936787467519,0.9462626313941679,0.7361320881019723,-0.14701366392663792,0.8958357669114988,0.8643798112148191,0.7170287810166892,0.515004248692208,0.043855265972749545,-0.010593963914199457,-0.10366161343046477,0.24669895405755388,0.9508450019111483,-0.11002583799304534,0.916504445474998,0.9143056006033101,0.2939927587042495,0.9019228967907772,0.6381562661569469,0.6718907892667113,0.9375072994071597,0.7878826985244127,0.452633570702687,0.8873471816127889,0.9083778198663949,0.9438704303189702,0.9287297372150638,0.10962812291433849,0.9344785858642501,-0.6522517917232926,-0.36471089304062854,0.24346685319604885,0.3185625435600717,-0.5488153064380119,-0.29998130624401614,0.2498752990406823,-0.10687833624837785,-0.3676346000644754,-0.35176801205444275,-0.01368314943741176,-0.6049350131329843,-0.014203575018534675,-0.16248946629938857,-0.2885079720819791,-0.22856322131213447
rig_drillfor_miscellaneous,0.44982099416178545,0.15099372872540426,0.17275053258505813,0.13708857369397107,0.35216275250862594,-0.4422992440271134,0.29928351146189863,-0.4456736687319792,-0.013163066247977433,0.24935020645796344,0.317138867449459,0.3084273624816543,-0.13871802756977702,0.02973471214937008,0.26090745789324776,0.17555181873535686,0.030470150692545914,0.015482646114688813,0.24279420186384884,0.12666920770725504,1.0,0.1520560203747179,0.10573023906250098,0.28927795241081306,0.1815512733640057,0.32947721896607757,0.30846086095161973,0.16868290387835894,0.16033377235102098,0.061045805449942904,0.15061040628913394,0.09176036335648675,-0.03395047517069687,0.1945778887552737,-0.0271044403140286,0.24322554178138647,-0.13417555567347517,0.03279261420987034,0.11752732104096261,0.5662559318875743,0.08648197150694353,0.3738069152561522,0.04244888294090126,0.5568879204901359,0.2276066372348731,0.11850977006781466,0.04323136540927593,0.17107704146398692,0.23088417105137332,0.018951185076550355,0.011218404894353325,-0.03248392623944122,0.10114346147862094,0.016145599640854817,0.09145259478524945,0.36333466007825665,0.13118172485188448,0.49388882235656806,0.28961323032131486,0.04997085105577445,0.0957807113663451,0.28326986012224076,0.06811150669837818,0.06068078268424585,0.2520051843394965,0.11647778065200408,0.3982116819109703,0.14288445457036508,-0.07750364460435646,0.38783355507248046,0.42186480141162874,0.03617538770449129,-0.025580265072115544,0.38477951829046475,0.3215086902318449,0.4829289845248156,0.3297021105460422,0.09464025191465,-0.007761294023441435,-0.0666766942245141,-0.04485402445996162
rig_drillfor_oil,0.5528552403205325,0.997596875259115,0.7906568628469637,0.9902977645971405,0.7754693433744526,0.4396386830939366,0.8803140942343376,0.37252514234623607,0.9420429602914779,0.9571260880985325,0.8440258243397798,0.9103608956897455,0.1699699580061614,0.923756782897995,0.906992106598382,0.957195163148239,0.862079494663348,0.9070328383773414,0.9565517722743581,0.9530810203904665,0.1520560203747179,1.0,0.8744044245006659,0.3523295964314922,0.7659155561307815,0.3315151498634183,0.8640099536033661,0.7973113490461555,0.9308464634092872,0.9521470042049076,0.7949221014247088,-0.2983780872007602,0.23679474352321842,0.5360206771842262,0.5473774037334324,0.8610973561144702,0.550787623267281,0.9269805887414729,0.6970441571399071,-0.11808277089032507,0.9008746346260391,0.8536495922427977,0.6105385123506539,0.5146901383429543,0.2296881035679206,-0.033937213659765694,-0.09565418448074242,0.26872188010169384,0.9575824489054243,-0.1360603048495064,0.9025511469513267,0.926728656036169,0.24994798601998122,0.8967642718039305,0.6609075012054274,0.6645145954946757,0.9897284369137477,0.8304059245970925,0.45346749414328663,0.8864911975526008,0.9645381293233501,0.9419208372925502,0.9791691918265695,0.07328610717862855,0.9140976515692358,-0.5394528819194124,-0.2715818933234781,0.17261584128133825,0.39711885791896373,-0.48158925693155635,-0.23582709983657918,0.2729980531528063,-0.05734247244107155,-0.27447129903261414,-0.2643954425911454,0.047486183578184064,-0.5419484977920127,-0.03590728417973147,-0.19407900886439491,-0.2983251128579882,-0.25154705975219416
rig_state_alabama,0.336672681329449,0.8827173591946204,0.6174830581218392,0.8960638560765144,0.7069676807363073,0.40105458905221925,0.8791277305283633,0.28227555338010746,0.9053867384548553,0.904017551231554,0.8789701581683125,0.906260400781525,-0.08198121357775963,0.8483121137154748,0.9087558874690634,0.8536701166147684,0.6322392638138998,0.9131979863084277,0.9142822236269251,0.8792207804193624,0.10573023906250098,0.8744044245006659,1.0,0.20648199262012304,0.5809151327135728,0.3866671297849328,0.890401750309973,0.7656532592783873,0.88101151074737,0.9157157013632921,0.7411361199733929,-0.27846900576737,0.2351993112099582,0.6233635753366235,0.5444729804847882,0.8851492978763322,0.6573982331323831,0.8896395783851061,0.6103379624314142,-0.19308173506175022,0.9159585272208732,0.7931256180609944,0.7035687225993885,0.45318129513825556,-0.08932499822979749,-0.022401135080013655,0.05833446602462887,0.2524443060313572,0.9165843472083907,-0.0168338268511023,0.9120461987845412,0.8779215831497812,0.19847486463564296,0.8277943185238057,0.47185111072787306,0.6213530672164707,0.8818614761982695,0.7184051779957732,0.4851562194031326,0.8121354179353419,0.8293256149728919,0.9013362526147379,0.8131563772369788,0.097009166328622,0.8968178960622742,-0.7116407586323882,-0.45606610508182155,0.3582924400513774,0.19899960120748975,-0.6218503269768414,-0.42006529206444326,0.15112372345149946,-0.03824683242840316,-0.46979460371461335,-0.4796462818532108,-0.167814277460148,-0.645382992675016,0.014640157839272298,-0.12160351364367955,-0.3631719621211902,-0.22282409635967979
rig_state_alaska,0.2848790441807748,0.36275506777831074,0.3931814584526707,0.3346162995508313,0.38303415038763783,0.11320582407033672,0.26871132917713614,0.03321824454739434,0.31967123210993864,0.37541271612717403,0.3311168289274992,0.29150537785399117,-0.10047389799372941,0.2818682087092734,0.30620429167192487,0.40190223109310647,0.2537553342312162,0.2685025328422018,0.36027762082781417,0.38128801570176984,0.28927795241081306,0.3523295964314922,0.20648199262012304,1.0,0.39409956463339607,0.019858330035102834,0.32771070111092027,0.4301793687817022,0.2165293947948741,0.3090844082915989,0.22931214898891833,-0.14327265054831942,0.20659035742625068,0.18438661326661354,-0.10854142709831145,0.36660897674377296,0.17675124408620072,0.2778558821769569,0.22994412237875156,0.14439061601731684,0.25353849568996273,0.29580470330820036,0.4362496995283578,0.2059588701417562,0.19584345169148795,-0.0413916919538294,-0.11715856979577272,0.23618422353925597,0.36272647982637896,-0.09763997764947063,0.2645079006758919,0.2776832120740485,0.0369524913700381,0.23667370212046335,0.270657250628203,0.12967461989976006,0.3166324312706219,0.3469988151942429,0.04786412782838304,0.34076448875117216,0.3782382916547521,0.35532312020690177,0.37139393012099114,-0.03333352229021002,0.2914353919641043,0.027259680655353693,0.3006987547530516,-0.25238347355048235,0.34981680154361144,0.1210784210002268,0.19371502383862407,0.04140198731585691,-0.031224663207763514,0.2900804761752565,0.3127541953298252,0.5171025233369607,-0.004007993683199303,-0.14194998219796462,-0.23096407353339207,-0.2464744344637449,-0.3474233053916081
rig_state_alberta,0.49149709269256175,0.7799732734455812,0.9917614292216648,0.6841733614174652,0.5441805132847587,0.26150286953569274,0.6680055073343663,0.19283984887122463,0.6171116142310195,0.6907992838094603,0.6220486971209458,0.6629534908762431,0.10106552556026119,0.6005208091019514,0.6751806379471246,0.8836307557030176,0.5584973335930485,0.6421476662573976,0.6859478834571361,0.7983014902396286,0.1815512733640057,0.7659155561307815,0.5809151327135728,0.39409956463339607,1.0,0.09984322996537373,0.6468212320212663,0.8127744453406297,0.5961913488261386,0.6332160559771046,0.5102967258844366,-0.28644450140927086,0.26413419156441265,0.3251901017524366,0.30790998194940056,0.6338787098294311,0.4055127826335143,0.6356918830520301,0.865782135811347,0.08149458406183555,0.6012138555961387,0.713824204724657,0.4381291459321584,0.38696132178325554,0.1824817822401369,-0.02732197717292568,-0.15718306236387034,0.026665047985876565,0.6797255697038841,-0.06838824710050306,0.6331005037177382,0.6223462021256599,0.4232670276472879,0.586749855097391,0.8156041076791632,0.503188355676784,0.6790268956919139,0.6683577184376813,0.1758512311794083,0.5820945020515179,0.6781273038566966,0.7057689382899044,0.7689402630552832,0.15117844560920332,0.7217935519278396,-0.36382240891857637,-0.09859562429412667,0.06802392327017238,0.27363444479885946,-0.2041846510907121,-0.012562782700016003,0.2756666993491519,-0.11056402064473135,-0.10056262936327251,-0.08737128455795064,0.18427861265507678,-0.2599484917689956,-0.022767905111536466,-0.1537604137025149,-0.1329409699103296,-0.13612214579157753
rig_state_arizona,0.27636187651859,0.3293643974552113,0.11685439462455427,0.36172648327505613,0.498505710317886,-0.09626475223436946,0.4766457429634219,0.005848818047728147,0.2850987968098278,0.42676298650099104,0.4867961652981155,0.46834573892441933,-0.03059285414991116,0.32644263258280964,0.40521154224176525,0.27238509796374244,0.2087184322283091,0.2547738785484636,0.41268780923212994,0.30570936963484563,0.32947721896607757,0.3315151498634183,0.3866671297849328,0.019858330035102834,0.09984322996537373,1.0,0.45824101450021304,0.17862882652405088,0.3969012944979204,0.34244745722515096,0.18790659213254438,-0.09908895943237511,-0.053780924191293523,0.4517543220718077,0.27702943486632325,0.3807498950466846,-0.008877490125758496,0.3448435956872133,0.18685119270981598,0.049565307581244944,0.3597810432479187,0.4024428477746534,0.19985545790492149,0.5471869868868073,-0.026402959573769067,0.04329818569448037,0.2363205580166309,0.12218968934014732,0.40709479381974695,-0.03467968786188739,0.254692958996733,0.2940091719138463,-0.02106626701368965,0.3317051345954264,0.08815422129274149,0.6387277206815807,0.36081310547570117,0.47436483486038444,0.6296425785176449,0.26569240874919403,0.29725317606527074,0.44433480454205293,0.23228035218845658,-0.032668816592317386,0.4438322956072228,-0.34098049733059144,-0.15691687641469942,0.26505143556578487,-0.08114425829627529,-0.20619047927366235,-0.08837389314574291,0.07558017399672325,-0.02128292476437617,-0.16036197803029975,-0.18436683264116732,-0.06209326986817718,-0.22991632130154555,0.0209479672141606,0.0383789030894716,-0.10343436231698062,-0.028908732914196645
rig_state_arkansas,0.4623940704599602,0.8828629255292227,0.6734048781083758,0.8827501617777669,0.8340695829787927,0.24498709379197278,0.9536156176560582,0.07802120218069646,0.8435961031768832,0.9551949784592865,0.9967989575892098,0.9573575819110205,-0.09864698454077696,0.8602545733642679,0.9821213970039966,0.8785888017929805,0.5395351100553906,0.8398784096546472,0.9610222666117951,0.911990383643377,0.30846086095161973,0.8640099536033661,0.890401750309973,0.32771070111092027,0.6468212320212663,0.45824101450021304,1.0,0.838410617525115,0.8851318401410304,0.8778431162660217,0.7721591522203088,-0.25087624651525375,0.2630988045757686,0.65331810726022,0.5110042228927394,0.9641449274339713,0.5679710086609235,0.8959929353345214,0.6156800160163398,-0.039925421892307765,0.8952738581507,0.8934952857268295,0.7716271684087417,0.6050897699106699,-0.0726572906268147,-0.019953845302116396,0.0023684737908655513,0.26372567737934144,0.9587851940288477,-0.07734691578578465,0.8334834690205948,0.8038573998807853,0.31927517442200554,0.8387771736553324,0.4699660673730073,0.7379631890933264,0.8559088802861575,0.8119793031412244,0.49939136710806287,0.8155736571481226,0.8001304575920593,0.9423191531792955,0.774125534644952,0.1463549334496194,0.9660464622370614,-0.6912560138067995,-0.4353699233104015,0.45849472295614624,0.11827890971990851,-0.5330627106158958,-0.2985818041001716,0.19363949457703883,-0.06221277850711041,-0.4470588879927762,-0.4682650035930286,-0.12258339422222729,-0.559327012285582,0.03115150060787091,-0.08207913791576452,-0.2707919927750837,-0.15668416119416304
